pontid,Latitude,Longitude,Persistenc,SST_Var
461,33.9597568521,-119.822508317,0.4714546009,1.4643373448131
462,33.9600044791,-119.811697902,0.44229944241,1.41424116971509
463,33.9602511582,-119.800887356,0.31443638756,1.41424116971509
464,33.9604968893,-119.790076678,0.308108108,1.38177571877062
465,33.9607416725,-119.77926587,0.49420849429,1.40235110480166
466,33.9609855078,-119.768454931,0.44906445,1.36906629016256
467,33.9612283949,-119.757643863,0.40483641547,1.37645676671224
468,33.961470334,-119.746832666,0.35013391812,1.39830540871914
469,33.961711325,-119.736021339,0.56172388622,1.40978339029339
470,33.9619513679,-119.725209885,0.31257344304,1.40978339029339
471,33.9621904626,-119.714398303,0.35971686048,1.16363253277067
472,33.962428609,-119.703586593,0.30092592333,1.12036653233958
473,33.9412065404,-120.211252692,0.25753788506,1.45284815738965
474,33.9414881692,-120.200448491,0.35169615164,1.45284815738965
475,33.941768852,-120.189644139,0.43539742241,1.40815352495111
476,33.9471837632,-119.973526424,0.41855368928,1.50546109943186
477,33.9474445684,-119.962719043,0.21642572874,1.50546109943186
478,33.9505003522,-119.833019787,0.43444937522,1.56667175623984
479,33.9507488431,-119.822210641,0.47187101276,1.4643373448131
480,33.9509963865,-119.811401363,0.35622840914,1.41424116971509
481,33.9324832687,-120.200111228,0.4433254546,1.44113156336423
482,33.9327638568,-120.189308011,0.45893567983,1.37545179238877
483,33.9371246067,-120.016436573,0.18243243258,2.19036462522973
484,33.9373891102,-120.005630886,0.18018018333,1.48791383533794
485,33.9376526672,-119.994825059,0.183783782,2.16604602196292
486,33.9379152776,-119.984019091,0.18702702764,1.65821819722332
487,33.9381769414,-119.973212984,0.27068607126,1.50546109943186
488,33.9384376586,-119.962406738,0.2121621632,1.37702082211555
489,33.9234783521,-120.199774116,0.30963001825,1.39258043236616
490,33.9237588455,-120.188972031,0.40496948584,1.39258043236616
491,33.9240383934,-120.178169798,0.52739225734,1.38045185569298
492,33.9243169958,-120.167367416,0.27027027,1.38572055921758
493,33.9275864572,-120.037727415,0.31418918875,NaN
494,33.9278527637,-120.026923145,0.23324205367,NaN
495,33.9281181242,-120.016118734,0.23616473655,2.19036462522973
496,33.9147538181,-120.188636201,0.16216216,1.39258043236616
497,33.9150332716,-120.177835101,0.45398563118,1.38045185569298
498,33.91531178,-120.167033851,0.50961716831,1.38572055921758
499,33.9155893431,-120.156232454,0.39046104941,1.40683989270833
500,33.9183129758,-120.048210444,0.42146106495,1.47794511597659
501,33.9185801382,-120.03740745,0.33497988875,1.47691253872315
502,33.9188463549,-120.026604315,0.27283487956,1.47691253872315
503,33.9191116258,-120.015801037,0.17374517571,1.47727069047897
504,33.9063065482,-120.166700435,0.30125247171,1.36141130329832
505,33.9065840176,-120.15590017,0.4459753425,1.32714897992125
506,33.9068605421,-120.145099758,0.53314645588,1.32800887893287
507,33.9071361216,-120.134299198,0.33333333333,1.2929633961681
508,33.9079571893,-120.101896642,0.48633379153,1.64349860085149
509,33.9082289882,-120.0910955,0.36425457729,1.46591734445623
510,33.9084998419,-120.080294212,0.43152396076,1.27995026472752
511,33.9087697503,-120.069492781,0.50530369098,1.3128704550313
512,33.9090387134,-120.058691206,0.48582324663,1.36659687670886
513,33.9093067311,-120.047889488,0.35519620021,1.38198941475165
514,33.9095738034,-120.037087628,0.3595413596,1.41248884281301
515,33.9098399303,-120.026285625,0.20945945917,1.41248884281301
516,33.8978551072,-120.144768754,0.36036036083,1.39022093559753
517,33.8981305937,-120.133969326,0.6288779051,1.3325666214368
518,33.8984051354,-120.123169752,0.65642915659,1.3150363025188
519,33.8986787323,-120.112370032,0.64031700812,1.2298512329294
520,33.8989513843,-120.101570167,0.46699977299,1.2298512329294
521,33.8893994988,-120.122841158,0.59511685589,1.3150363025188
522,33.8896730033,-120.11204257,0.32947831595,1.2298512329294
523,33.8899455634,-120.101243837,0.30457380442,1.2298512329294
524,33.8036620116,-118.413251795,0.26709401667,0.981637707526463
525,33.8037853091,-118.402451229,0.37209547948,1.58743149947601
526,33.7945213496,-118.423902936,0.15064102526,0.978285528895657
527,33.7946455502,-118.413103568,0.28195096483,0.978285528895657
528,33.7853798133,-118.434551814,0.18253968235,0.950834265595068
529,33.7855049165,-118.423753643,0.45472910882,0.982465735123149
530,33.7856290751,-118.412955406,0.70029239737,0.982465735123149
531,33.7763634088,-118.434401457,0.44031708588,0.950834265595068
532,33.7764884696,-118.423604417,0.60747126441,0.982465735123149
533,33.7673469904,-118.434251166,0.31924315637,0.951935803579482
534,33.7674720089,-118.423455257,0.34290687557,1.48030791957485
535,33.7584555344,-118.423306163,0.28237410045,1.5654803677782
536,33.758579567,-118.412511317,0.25653594765,1.5654803677782
537,33.7494390462,-118.423157136,0.055555556,1.0296641015051
538,33.7495630367,-118.412363419,0.30609493017,1.56150962858499
539,33.7405464927,-118.412215587,0.31132897613,1.56150962858499
540,33.7406694983,-118.401422932,0.35379129153,1.56150962858499
541,33.7407915609,-118.390630213,0.30400000016,1.51791380590661
542,33.7409126805,-118.379837429,0.28825536107,1.81468857392305
543,33.741032857,-118.369044581,0.28872053909,1.98343823626427
544,33.7316528989,-118.401276294,0.37837837865,1.05185738869098
545,33.7318959987,-118.379693048,0.17063492286,1.67165608160309
546,33.7320161345,-118.368901328,0.26736111125,1.73681852798366
547,33.7321353277,-118.358109544,0.36487758963,1.73104448204102
548,33.723118551,-118.357967482,0.454022988,1.17449767759939
549,33.7232367614,-118.347176763,0.34707180101,1.59479156887654
550,33.7233540293,-118.336385982,0.46666666667,1.46428214012711
551,33.7234703547,-118.325595138,0.39259259267,1.46428214012711
552,33.7143371592,-118.336246238,0.37127976112,1.46428214012711
553,33.7144534452,-118.325456521,0.3372671805,1.46428214012711
554,33.714568789,-118.314666743,0.37915923962,1.45481063529683
555,33.7146831907,-118.303876904,0.4387755102,1.60463561506461
556,33.7055518267,-118.314529316,0.25085033999,1.13497633621121
557,33.7056661897,-118.303740604,0.38691357992,1.11375877317174
558,33.7057796107,-118.292951831,0.35402097905,1.14319596759541
559,33.7058920899,-118.282162998,0.34533607654,1.16788583160105
560,33.6967625575,-118.292816717,0.2555555565,1.05942407225837
561,33.59222921,-117.870965801,0.21899224867,1.62972908624887
562,33.5832107325,-117.870875166,0.18095238111,1.57621860561036
563,33.5832861069,-117.860100116,0.13888888873,1.56841015533227
564,33.5742675905,-117.860010641,0.15579710109,1.04624328153123
565,33.5653968949,-117.838375469,0.33362573098,1.66566102249747
566,33.565469406,-117.827602542,0.16993463994,1.60005053834731
567,33.5386252046,-117.795035608,0.27546296316,1.76400710567459
568,33.5386938959,-117.784265888,0.24074074072,1.79202237172563
569,33.5296751425,-117.784184437,0.3355704697,1.7482774450992
570,33.5297428743,-117.773415799,0.20726495792,1.63099991385095
571,33.4880724622,-119.053854066,0.278344671,0.94529092779475
572,33.4882503692,-119.043096477,0.25334781011,0.917405182474554
573,33.4884273432,-119.032338794,0.26358024669,0.894499848374931
574,33.4886033843,-119.021581017,0.11111111,0.894480108772272
575,33.4788798213,-119.064397616,0.23196881028,0.956154438435177
576,33.4790586005,-119.053641235,0.33611111096,0.939776802648529
577,33.4792364471,-119.042884758,0.35161443487,0.92170167558785
578,33.479413361,-119.032128188,0.20138889,0.884645710314009
579,33.493864945,-117.7408021,0.250925926,1.59400693259698
580,33.4700447246,-119.053428498,0.2777777775,0.948500458751701
581,33.4702225107,-119.042673134,0.34968932741,0.916710872370698
582,33.4703993644,-119.031917676,0.2867612293,1.00081466742864
583,33.4767086766,-118.601627824,0.39603174629,0.808873812663294
584,33.4768472815,-118.590868932,0.42881944384,0.760280256965198
585,33.476984953,-118.580109966,0.34259259333,0.715505149638494
586,33.477121691,-118.569350927,0.28846153846,0.686348098696574
587,33.4773923668,-118.547832633,0.40258751926,0.690860354492963
588,33.4775263045,-118.537073379,0.11111111,0.697647321324584
589,33.4610308343,-119.053215855,0.30994152027,0.974059007427068
590,33.46120856,-119.042461603,0.28959131476,0.950280600860401
591,33.4613853536,-119.031707257,0.26895043702,0.934735451689829
592,33.4676925205,-118.601461909,0.51331360949,0.854985419268308
593,33.4678310782,-118.59070413,0.25308642,0.806787184102319
594,33.4685098704,-118.536914144,0.25925925667,0.70294202673371
595,33.4686428294,-118.526155932,0.33880471414,0.70294202673371
596,33.475890968,-117.729886439,0.36381089503,1.68525690907262
597,33.4588148611,-118.590539401,0.36024305594,0.968022728201095
598,33.4596263362,-118.52599788,0.26388889,1.65789748620993
599,33.459758317,-118.515240711,0.24279835407,1.49703536605498
600,33.459889365,-118.504483472,0.19444444433,1.17363213347493
601,33.4668720096,-117.729810815,0.41148775903,1.01604092675392
602,33.4669349104,-117.719049815,0.35872162501,1.48087970493383
603,33.4499361612,-118.579619118,0.4583333325,1.57355965311783
604,33.4508727686,-118.504327716,0.33333333368,1.17363213347493
605,33.4510028394,-118.49357152,0.20565302168,1.21937340347532
606,33.4511319775,-118.482815255,0.39379084882,1.33826155419957
607,33.4579159173,-117.718975339,0.31717605891,0.919209751344286
608,33.457977863,-117.70821542,0.13888889,0.906490435139993
609,33.4410564217,-118.568701059,0.52083333306,1.43364772978927
610,33.4421152791,-118.482661793,0.180555555,1.25641526259238
611,33.4423706706,-118.461151283,0.1875,1.34017637407439
612,33.4488969108,-117.718900895,0.083333333,0.890018152650408
613,33.4321756436,-118.557785224,0.16666667,1.70807981477824
614,33.4323102856,-118.547031603,0.42361111125,1.65244737636219
615,33.4324439956,-118.536277911,0.41358024667,1.41217586805097
616,33.4325767738,-118.525524148,0.51128472219,1.41217586805097
617,33.4334801258,-118.450245868,0.17460317464,1.29009343835604
618,33.4336054479,-118.439491557,0.11111111,1.29660999422794
619,33.4235602254,-118.525366378,0.48611111,1.10123400493493
620,33.4236920268,-118.514613655,0.58712121136,1.57791771522829
621,33.4238228965,-118.503860863,0.49329501931,1.39845715846523
622,33.4239528346,-118.493108002,0.446296296,1.48645660570544
623,33.431216162,-117.654212153,0.13034188115,0.936812093086836
624,33.4312724479,-117.643455385,0.15151515209,1.64546523812341
625,33.4222532608,-117.643388827,0.0916666669,0.929838596883658
626,33.4223085951,-117.632633142,0.15624999988,1.76019524021141
627,33.4059194293,-118.492799334,0.120370371,1.36369774161661
628,33.4060483479,-118.482048625,0.31150793571,1.46688973690794
629,33.4074049984,-118.363786432,0.272222222,1.23932087397146
630,33.4132893759,-117.632567724,0.19034608387,1.76019524021141
631,33.4133437592,-117.621813122,0.18055555492,1.47366026007089
632,33.3970315807,-118.481895504,0.31250000013,1.39293299153536
633,33.3983877694,-118.363645518,0.17929293118,1.81204612069397
634,33.4042701435,-117.632502336,0.271666666,0.910775298443253
635,33.4043245082,-117.621748845,0.25470925433,1.61930803761979
636,33.4043779411,-117.610995325,0.20337301579,1.45424287729834
637,33.3880147998,-118.48174245,0.38477366311,1.39293299153536
638,33.395305244,-117.621684597,0.29027113161,0.89519776053509
639,33.3953586587,-117.610932188,0.24361525705,1.4480839466753
640,33.3789980052,-118.481589465,0.32051282023,1.330348824775
641,33.3803532704,-118.363363879,0.25603864796,3.80661846054961
642,33.3863393631,-117.610869078,0.25476907636,0.895713957597476
643,33.3863918284,-117.600117752,0.14787581724,0.895713957597476
644,33.3698524536,-118.492182822,0.222222225,1.34977504858083
645,33.3699811968,-118.481436548,0.27243589842,1.43373159178836
646,33.3773200542,-117.610805997,0.26936799177,0.895713957597476
647,33.3773725016,-117.60005578,0.2824074072,0.895713957597476
648,33.3608356754,-118.492028866,0.19791666629,1.27123841696651
649,33.3609643746,-118.481283699,0.16666667,1.41146394147259
650,33.3683531617,-117.599993836,0.18055555505,0.886932842423471
651,33.3684046606,-117.589244701,0.13636363718,0.886932842423471
652,33.3518188833,-118.491874978,0.17063491986,1.27123841696651
653,33.3429306891,-118.480978206,0.36473429913,1.28735705904721
654,33.3504660435,-117.567629196,0.20983935765,0.910703563342985
655,33.3505147174,-117.556882198,0.15019379847,1.57861846142863
656,33.334041465,-118.470083647,0.4777777776,1.29575166638462
657,33.3414466122,-117.567570658,0.24965493432,0.904168580717261
658,33.3414952695,-117.556824768,0.22792397655,0.912102609210863
659,33.341542997,-117.546078852,0.11111111,0.953483195619041
660,33.3250245444,-118.469932176,0.29487179354,1.29575166638462
661,33.3251512119,-118.4591913,0.49396135304,1.43645854863666
662,33.3252769512,-118.448450357,0.51587301714,1.65656811045423
663,33.2977766419,-119.586256752,0.20370370333,0.938037996258216
664,33.297999638,-119.575526622,0.25047892764,0.938037996258216
665,33.2982217089,-119.564796374,0.32914338956,0.94924650225614
666,33.2984428546,-119.554066009,0.34397546888,0.959514914902537
667,33.2986630751,-119.543335527,0.24716914364,0.911400358203238
668,33.2988823704,-119.532604928,0.22289972929,0.968128227449649
669,33.3161342345,-118.459041001,0.22222222,1.25699366570703
670,33.3162599309,-118.448301164,0.55000000019,1.37157350653804
671,33.3163846993,-118.43756126,0.57677469143,1.37157350653804
672,33.3165085398,-118.42682129,0.45185185187,1.33698603661036
673,33.3166314522,-118.416081255,0.3204678359,1.32275864796139
674,33.3167534367,-118.405341155,0.23015872929,1.21394895988216
675,33.3171138219,-118.37312047,0.19097222325,1.22354795352308
676,33.3172320941,-118.362380114,0.30034722206,1.37495307667512
677,33.2883172932,-119.607448417,0.321256038,0.876305394328885
678,33.2885420628,-119.596719625,0.17187499988,0.923106987413069
679,33.2887659076,-119.585990714,0.3007448785,0.938037996258216
680,33.2889888277,-119.575261685,0.26818950915,0.938037996258216
681,33.2892108229,-119.564532538,0.37708102103,0.94924650225614
682,33.2894318932,-119.553803273,0.42477203651,0.959514914902537
683,33.2896520387,-119.543073892,0.43350271013,0.911400358203238
684,33.2898712593,-119.532344394,0.36643026014,0.968128227449649
685,33.2900895548,-119.521614781,0.40480324093,0.958062955541636
686,33.2903069254,-119.510885052,0.32988748238,1.00404277768644
687,33.290523371,-119.500155208,0.14619883068,1.00404277768644
688,33.3083320328,-118.351500514,0.23383838351,1.26204384169471
689,33.3084484092,-118.34076114,0.23015873021,1.10925619547055
690,33.2790810794,-119.617907869,0.22076023374,0.915759936232382
691,33.2793066968,-119.607180297,0.40922920909,0.873686906472151
692,33.2795313898,-119.596452605,0.39803886498,0.913094646710634
693,33.2797551584,-119.585724795,0.33981372946,0.912277253435899
694,33.2799780024,-119.574996866,0.35690515825,0.928476525105634
695,33.280199922,-119.564268819,0.31039682522,0.928476525105634
696,33.280420917,-119.553540655,0.40213675237,0.934927513163419
697,33.2806409874,-119.542812374,0.37844891866,0.947255459051687
698,33.2810783544,-119.521355464,0.40267489741,0.98108889424783
699,33.2812956509,-119.510626835,0.34944237917,1.02145006095273
700,33.2815120227,-119.499898092,0.41903758348,1.05531595247064
701,33.2817274698,-119.489169234,0.34681292295,1.05531595247064
702,33.281941992,-119.478440262,0.26886792384,1.07759569922248
703,33.2994309504,-118.340623124,0.36197916656,0.706462920958276
704,33.2995463595,-118.329884792,0.31481481417,0.665634966719024
705,33.3056463738,-117.502887614,0.07539682529,0.885638336453386
706,33.2700705449,-119.617638769,0.2563739374,0.911192386872578
707,33.2702960854,-119.606912297,0.3448620184,0.956443494211969
708,33.2705207018,-119.596185705,0.46153198641,0.971684917162164
709,33.2707443941,-119.585458994,0.31623289915,0.939385348911631
710,33.2709671622,-119.574732165,0.55442942906,0.911949237902454
711,33.2711890061,-119.564005218,0.30297157581,0.911949237902454
712,33.2722843616,-119.510368733,0.32060185208,1.0643553856305
713,33.2725006596,-119.49964109,0.40419399704,1.10546450570571
714,33.2727160332,-119.488913332,0.37653927802,1.10546450570571
715,33.2729304824,-119.47818546,0.31052311435,1.0904704183865
716,33.273144007,-119.467457475,0.29444444457,1.06891271010172
717,33.2966267818,-117.502835839,0.17936507931,0.870931967317096
718,33.2966697874,-117.492095335,0.23499702937,0.863724886012641
719,33.2967118648,-117.481354808,0.229166665,1.5992216686858
720,33.2610599955,-119.617369789,0.1991298526,0.978393074845072
721,33.2612854591,-119.606644416,0.35793650783,1.01307796781716
722,33.2615099989,-119.595918923,0.36236368975,1.07293053135127
723,33.2617336149,-119.585193311,0.32893838488,1.02852779840176
724,33.2619563071,-119.574467581,0.46195144698,1.0248743730896
725,33.2637045819,-119.488657544,0.166666665,1.10546450570571
726,33.2639189579,-119.477930772,0.26056763305,1.0904704183865
727,33.2641324097,-119.467203887,0.40169626585,1.06891271010172
728,33.2643449373,-119.456476889,0.3796296292,1.05334037609087
729,33.2876071766,-117.502784087,0.27555555541,0.870931967317096
730,33.2876501675,-117.492044688,0.33925318776,0.863724886012641
731,33.2876922306,-117.481305266,0.25427350411,1.5992216686858
732,33.252499281,-119.595652259,0.2671111106,1.07293053135127
733,33.2527228207,-119.584927747,0.44697754755,1.02852779840176
734,33.252945437,-119.574203115,0.47358333341,1.0248743730896
735,33.2531671296,-119.563478367,0.38510100977,1.0248743730896
736,33.2551207977,-119.466950412,0.11111111,1.22115239701457
737,33.2553332528,-119.456224513,0.24074074111,1.09402197088039
738,33.2786305344,-117.491994063,0.25277777795,0.873374233918868
739,33.2786725831,-117.481255747,0.0777777774,0.871475050333752
740,33.2787137043,-117.470517408,0.14583333281,1.34504822472623
741,33.2437120116,-119.5846623,0.2328605197,1.14190118937631
742,33.2439345519,-119.573938767,0.63035475267,1.21453477518386
743,33.244156169,-119.563215117,0.56185123155,1.21453477518386
744,33.2443768628,-119.552491349,0.54861111125,1.22142999901954
745,33.235365812,-119.552229315,0.56255739215,1.24639056545383
746,33.2355855075,-119.541506528,0.52659574532,NaN
747,33.23580428,-119.530783626,0.51388889,NaN
748,33.2265743668,-119.541245708,0.48740740747,NaN
749,33.2267930647,-119.530523903,0.48589065222,NaN
750,33.2270108398,-119.519801982,0.43768768784,NaN
751,33.2291378318,-119.412576525,0.16666667,0.930381825961704
752,33.2293454543,-119.401853365,0.194444444,0.956845176614862
753,33.2179995353,-119.519543472,0.49537037,1.31101336146501
754,33.2182163136,-119.508822533,0.53615900399,NaN
755,33.2184321695,-119.49810148,0.47751322742,1.4047697463706
756,33.2186471027,-119.487380313,0.6531746032,1.325242586156
757,33.2188611134,-119.476659032,0.61237373682,1.325242586156
758,33.2190742015,-119.465937638,0.42206790083,1.23073511545676
759,33.2192863669,-119.455216131,0.43158090957,1.19426981042212
760,33.2194976097,-119.444494512,0.42301858193,1.0971566519202
761,33.2197079298,-119.433772782,0.57584712408,1.04346744599592
762,33.2203333534,-119.401606926,0.28414351865,0.983965399089816
763,33.2098495001,-119.476405023,0.68204775008,1.22699281409228
764,33.2100625155,-119.465684726,0.61509900955,1.1501103961898
765,33.2102746086,-119.454964316,0.56321321318,1.11959635963395
766,33.2104857792,-119.444243794,0.21794871794,1.09371071261212
767,33.1618155085,-117.362648614,0.16283524855,1.42438017124822
768,33.1527955402,-117.362611477,0.20522388046,1.42438017124822
769,33.1438063188,-117.351852316,0.18234767032,1.58700295133617
770,33.1348161408,-117.34109535,0.21040189128,1.35151132537625
771,33.1257961124,-117.341060454,0.26472222218,1.35151132537625
772,33.1077848912,-117.330273023,0.20580808114,1.45902252775136
773,33.0987648137,-117.330239269,0.18244949455,0.929977273048528
774,33.0987927572,-117.319522662,0.1694444441,1.55088741135706
775,33.089744723,-117.33020553,0.19444444429,0.929977273048528
776,33.0807525438,-117.319457387,0.22024983527,1.60336491161647
777,33.0717324174,-117.319424771,0.27920839294,1.60491870073352
778,33.0717594119,-117.308711431,0.111111111,1.50911999526725
779,33.0627122779,-117.31939217,0.23888888915,1.60491870073352
780,33.0627392632,-117.308679923,0.29629629644,1.50911999526725
781,33.0436421201,-118.615158444,0.25,0.768180354410008
782,33.0437803098,-118.604452579,0.12037037,0.724817412607314
783,33.0439175812,-118.593746641,0.2751046027,0.708755722687496
784,33.0440539345,-118.583040631,0.28289473632,0.701573528911372
785,33.0537191014,-117.308648429,0.24089253197,1.52888903142606
786,33.0344863351,-118.625698561,0.19444444,0.820228574037373
787,33.0346253953,-118.614993859,0.41501361329,0.801407785094394
788,33.0347635376,-118.604289084,0.38286324786,0.763661052832224
789,33.0349007621,-118.593584236,0.37151067325,0.727519577048701
790,33.0350370686,-118.582879315,0.23749080207,0.704770835277254
791,33.0351724573,-118.572174323,0.54192872113,0.752405553317286
792,33.0446989265,-117.308616948,0.21296296,1.62092016911967
793,33.0447249739,-117.297906871,0.083333333,1.61231447741477
794,33.0256086566,-118.614829347,0.46943638726,0.801407785094394
795,33.0257467517,-118.604125661,0.34273079073,0.763661052832224
796,33.026289956,-118.561310193,0.44578313257,0.703655320193246
797,33.0356787385,-117.308585482,0.33851224186,1.57956194256532
798,33.035704777,-117.297876496,0.28776041685,1.58141879586861
799,33.0165919042,-118.614664908,0.43048059962,0.847119722011637
800,33.016729952,-118.603962311,0.5041666666,1.25523934062985
801,33.0168670825,-118.593259641,0.34482758638,1.15869276892284
802,33.0172729703,-118.561151199,0.26555555544,1.0687606821444
803,33.026684567,-117.297846135,0.26554536178,1.58141879586861
804,33.0267096778,-117.287138227,0.17973856229,1.46312681153343
805,33.0075751381,-118.614500543,0.3217391307,0.95509300465356
806,33.0077131385,-118.603799034,0.56094527351,1.23138441090845
807,33.0078502221,-118.593097452,0.48627234199,1.20257912513985
808,33.0079863887,-118.582395798,0.3200000012,1.4338143834275
809,33.0082559709,-118.560992275,0.26461988237,1.89996878657123
810,33.0083893865,-118.550290407,0.34722222231,1.89996878657123
811,33.0176643439,-117.297815788,0.23726851796,1.57802657987975
812,33.0176894461,-117.28710897,0.32904846338,1.53883327427654
813,32.9988333479,-118.592935336,0.44352869366,1.24276386790234
814,32.9989694678,-118.582234769,0.43247036834,1.23643413689539
815,32.9993723276,-118.550132642,0.25771604879,NaN
816,33.0086441077,-117.297785454,0.1527777765,1.55715380635127
817,33.0086692013,-117.287079726,0.33333333347,1.58527664374364
818,32.98981646,-118.592773291,0.32261208637,1.24276386790234
819,32.9899525333,-118.582073812,0.41574245239,1.23643413689539
820,32.990355255,-118.549974947,0.21710526305,1.7924193583231
821,32.9904876628,-118.539275184,0.22666666692,1.7924193583231
822,32.9996489435,-117.287050494,0.26962283391,1.5996135438029
823,32.9996731107,-117.276345843,0.1388888875,1.5996135438029
824,32.980935585,-118.581912927,0.45066798927,1.26350864206952
825,32.9814705312,-118.539118646,0.27025463006,NaN
826,32.9816019775,-118.5284199,0.30034722228,1.87647773492069
827,32.9906286726,-117.287021276,0.34273288433,1.5996135438029
828,32.9906528314,-117.276317714,0.16203703744,1.5996135438029
829,32.9719186229,-118.581752113,0.43529557878,1.32741737534136
830,32.9720536873,-118.571054736,0.29960317571,1.26255484247707
831,32.9725847871,-118.528264519,0.25219298184,2.33298124834754
832,32.9816083885,-117.286992071,0.37517580879,1.51032783382723
833,32.9816325392,-117.276289597,0.19093231133,1.51032783382723
834,32.9629016472,-118.581591372,0.48579182644,1.32741737534136
835,32.9630366652,-118.57089508,0.49850955073,1.26255484247707
836,32.9631707679,-118.560198717,0.23148148,1.42468625370438
837,32.9636980237,-118.517412564,0.20781892911,1.64229627907212
838,32.9540196295,-118.570735495,0.49999999953,1.33146756491946
839,32.9541536861,-118.560040218,0.4835449737,1.28433428211445
840,32.9546807612,-118.517258407,0.2395833325,2.13441214504499
841,32.9635919154,-117.276233402,0.22916666663,1.39995860266252
842,32.9451365907,-118.559881789,0.50943980199,1.27884393758093
843,32.9452696865,-118.549187526,0.36244979943,1.35879107354808
844,32.9457929215,-118.506409778,0.19607843077,NaN
845,32.9545715839,-117.276205323,0.2323848239,1.27572244585718
846,32.9361194815,-118.559723431,0.4014423076,1.32085546697433
847,32.9362525317,-118.549030253,0.48427495323,1.25342181169585
848,32.9369040647,-118.495563318,0.16111111,NaN
849,32.9271023586,-118.559565144,0.29513888938,1.32085546697433
850,32.9272353632,-118.548873049,0.49702380929,1.25342181169585
851,32.9278866727,-118.495411536,0.1777777766,NaN
852,32.9280141917,-118.484719028,0.166666665,1.80800956626805
853,32.918085222,-118.559406927,0.30602240921,1.31539921396843
854,32.918218181,-118.548715916,0.45428240749,1.27828372904297
855,32.9183502261,-118.538024835,0.304012345,1.27828372904297
856,32.9191233037,-118.473876905,0.27777778,1.70331791841356
857,32.9092009851,-118.548558852,0.44160583934,1.26721990561048
858,32.9093329849,-118.537868855,0.54332504131,1.26721990561048
859,32.9094640711,-118.527178787,0.41666666667,1.28646974542566
860,32.90031573,-118.537712944,0.48664122122,1.26721990561048
861,32.9004467713,-118.527023959,0.61046810691,1.28646974542566
862,32.8912984615,-118.537557103,0.30555556,1.37239156229849
863,32.8914294578,-118.5268692,0.59048053506,1.24582265848397
864,32.891559541,-118.516181228,0.43859649053,1.23389926954272
865,32.8824121306,-118.52671451,0.51373513709,1.30073011138905
866,32.8825421692,-118.51602762,0.59103590502,1.22249485753737
867,32.8826712951,-118.505340662,0.62336601265,1.48370421223266
868,32.8735247837,-118.51587408,0.56335034027,1.20322465309167
869,32.8736538653,-118.505188203,0.55866114571,1.37617380316466
870,32.8645073845,-118.515720609,0.47281746016,1.20322465309167
871,32.8646364218,-118.505035812,0.52627557642,1.37617380316466
872,32.8556189647,-118.50488349,0.44333303788,1.12081806245302
873,32.8557470459,-118.494199706,0.388888892,1.37127659163145
874,32.846601494,-118.504731235,0.4793360436,1.20253814752428
875,32.8467295312,-118.494048531,0.49832158444,1.12813221370165
876,32.8468566569,-118.483365759,0.45833333382,1.31807081167794
877,32.855298093,-117.297271838,0.064814815,0.858499030359308
878,32.8553230407,-117.286584565,0.26213938876,0.902412629868933
879,32.8553470755,-117.275897279,0.28500522468,0.902412629868933
880,32.8553701976,-117.26520998,0.23856209177,1.50457887544726
881,32.8377120028,-118.493897423,0.38664097619,1.12813221370165
882,32.8378390848,-118.483215731,0.56522366542,1.31807081167794
883,32.8379652557,-118.472533972,0.52837037021,1.35124069192636
884,32.8391768439,-118.365712806,0.15740740667,1.35739613487511
885,32.84625177,-117.307927925,0.19588122753,0.836764523652846
886,32.8462776216,-117.297241747,0.28142076534,0.863034836944046
887,32.8463025607,-117.286555555,0.20306513411,1.08838050649871
888,32.8289476267,-118.472385089,0.55994152051,1.2053216790174
889,32.8290728433,-118.461704343,0.51761031371,1.31952321849685
890,32.829197149,-118.45102353,0.15277778,1.31952321849685
891,32.8301587987,-118.365574714,0.70138889,1.46139769670697
892,32.8302749052,-118.35489333,0.5763888875,1.15477934396042
893,32.8372312945,-117.307896767,0.26924416795,0.840146752277289
894,32.8372571372,-117.297211669,0.27774914107,0.853072995016275
895,32.8372820678,-117.286526558,0.23599033771,1.53778511640225
896,32.8200551577,-118.461556605,0.47345928941,0.960795384705216
897,32.8201794207,-118.450876871,0.45636802798,0.960795384705216
898,32.820302773,-118.440197072,0.37199699689,1.0453301038575
899,32.8207870757,-118.397477229,0.19051226532,0.935332014915821
900,32.8209058745,-118.38679711,0.37559101622,0.915539010009259
901,32.8210237627,-118.376116928,0.36589635841,0.915539010009259
902,32.8211407401,-118.365436684,0.39905149038,0.966891359127623
903,32.8212568066,-118.354756379,0.43829891805,1.02144498150852
904,32.8213719624,-118.344076012,0.38136574075,0.593987624225959
905,32.8282366398,-117.297181604,0.24935400509,0.853072995016275
906,32.8282615618,-117.286497573,0.39081062195,1.53778511640225
907,32.8110374585,-118.461408934,0.15404040391,1.00463976142773
908,32.8111616788,-118.450730278,0.47777777773,1.00463976142773
909,32.8112849887,-118.440051556,0.55606680275,0.980729030853527
910,32.8115288776,-118.418693919,0.40025252591,0.996316810890931
911,32.8116494565,-118.408015004,0.46226927249,0.95261295283612
912,32.811769125,-118.397336026,0.3343434346,0.60756359910173
913,32.8120057307,-118.375977881,0.38550135463,0.576378507388346
914,32.8121226679,-118.365298716,0.38253968286,0.570208137601567
915,32.8122386946,-118.354619488,0.43672839528,0.576674841418589
916,32.8192161293,-117.297151553,0.33849206359,0.843452813211769
